AWS_ID,District,Mandal,Location,Circle,Latitude,Longitude,EventID,Start,End,Duration_hrs,Total_Rain,Max_Hourly,Average_Intensity
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4464,2025-08-11 23:00:00,2025-08-12 07:00:00,9,16.25,4.25,1.8055555555555556
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4465,2025-08-13 02:00:00,2025-08-13 05:00:00,4,11.0,5.5,2.75
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4466,2025-08-13 12:00:00,2025-08-13 17:00:00,6,35.5,21.25,5.916666666666667
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4467,2025-08-13 22:00:00,2025-08-14 04:00:00,7,6.75,1.75,0.9642857142857143
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4468,2025-08-14 08:00:00,2025-08-14 08:00:00,1,0.25,0.25,0.25
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4469,2025-08-14 10:00:00,2025-08-14 10:00:00,1,0.5,0.5,0.5
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4470,2025-08-14 23:00:00,2025-08-15 04:00:00,6,4.0,1.0,0.6666666666666666
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4471,2025-08-15 23:00:00,2025-08-16 06:00:00,8,5.5,1.5,0.6875
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4472,2025-08-17 22:00:00,2025-08-18 07:00:00,10,30.5,9.0,3.05
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4473,2025-08-18 16:00:00,2025-08-18 16:00:00,1,0.25,0.25,0.25
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4474,2025-08-18 23:00:00,2025-08-19 07:00:00,9,27.75,6.5,3.0833333333333335
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4475,2025-08-19 16:00:00,2025-08-19 18:00:00,3,2.25,1.25,0.75
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4476,2025-08-20 15:00:00,2025-08-20 15:00:00,1,0.25,0.25,0.25
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4477,2025-08-20 20:00:00,2025-08-20 21:00:00,2,3.0,2.25,1.5
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4478,2025-08-20 23:00:00,2025-08-20 23:00:00,1,0.25,0.25,0.25
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4479,2025-08-26 14:00:00,2025-08-26 15:00:00,2,3.0,2.25,1.5
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4480,2025-08-26 19:00:00,2025-08-26 21:00:00,3,2.25,1.5,0.75
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4481,2025-08-26 23:00:00,2025-08-27 02:00:00,4,9.25,5.0,2.3125
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4482,2025-08-27 05:00:00,2025-08-27 08:00:00,4,11.0,3.75,2.75
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4483,2025-08-27 10:00:00,2025-08-27 15:00:00,6,14.5,4.75,2.4166666666666665
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4484,2025-08-28 03:00:00,2025-08-28 03:00:00,1,0.25,0.25,0.25
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4485,2025-08-28 06:00:00,2025-08-28 07:00:00,2,6.5,6.25,3.25
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4486,2025-08-29 23:00:00,2025-08-29 23:00:00,1,0.25,0.25,0.25
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4487,2025-08-30 20:00:00,2025-08-30 20:00:00,1,1.75,1.75,1.75
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4488,2025-08-30 22:00:00,2025-08-30 22:00:00,1,1.0,1.0,1.0
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4489,2025-08-31 16:00:00,2025-08-31 16:00:00,1,0.25,0.25,0.25
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4490,2025-09-02 17:00:00,2025-09-02 18:00:00,2,2.0,1.25,1.0
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4491,2025-09-04 01:00:00,2025-09-04 03:00:00,3,26.5,14.5,8.833333333333334
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4492,2025-09-10 16:00:00,2025-09-10 16:00:00,1,0.25,0.25,0.25
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4493,2025-09-10 18:00:00,2025-09-10 18:00:00,1,0.25,0.25,0.25
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4494,2025-09-11 00:00:00,2025-09-11 00:00:00,1,0.25,0.25,0.25
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4495,2025-09-11 17:00:00,2025-09-11 21:00:00,5,19.5,7.5,3.9
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4496,2025-09-13 12:00:00,2025-09-13 13:00:00,2,1.75,1.0,0.875
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4497,2025-09-13 15:00:00,2025-09-13 15:00:00,1,4.5,4.5,4.5
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4498,2025-09-13 18:00:00,2025-09-13 21:00:00,4,3.5,2.25,0.875
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4499,2025-09-14 19:00:00,2025-09-14 21:00:00,3,1.25,0.5,0.4166666666666667
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4500,2025-09-17 01:00:00,2025-09-17 01:00:00,1,1.25,1.25,1.25
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4501,2025-09-17 22:00:00,2025-09-18 00:00:00,3,12.75,6.0,4.25
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4502,2025-09-18 17:00:00,2025-09-18 20:00:00,4,69.25,61.75,17.3125
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4503,2025-09-18 22:00:00,2025-09-18 23:00:00,2,1.0,0.75,0.5
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4504,2025-09-19 11:00:00,2025-09-19 11:00:00,1,0.5,0.5,0.5
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4505,2025-09-19 21:00:00,2025-09-19 23:00:00,3,11.5,9.5,3.8333333333333335
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4506,2025-09-20 11:00:00,2025-09-20 11:00:00,1,1.0,1.0,1.0
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4507,2025-09-21 21:00:00,2025-09-22 00:00:00,4,10.0,4.25,2.5
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4508,2025-09-22 03:00:00,2025-09-22 03:00:00,1,0.25,0.25,0.25
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4509,2025-09-22 18:00:00,2025-09-23 00:00:00,7,35.75,27.25,5.107142857142857
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4510,2025-09-23 02:00:00,2025-09-23 02:00:00,1,0.25,0.25,0.25
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4511,2025-09-23 23:00:00,2025-09-24 00:00:00,2,0.5,0.25,0.25
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4512,2025-09-25 17:00:00,2025-09-25 20:00:00,4,1.0,0.25,0.25
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4513,2025-09-25 22:00:00,2025-09-26 08:00:00,11,39.25,11.0,3.5681818181818183
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4514,2025-09-26 10:00:00,2025-09-26 12:00:00,3,9.75,8.75,3.25
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4515,2025-09-26 14:00:00,2025-09-26 14:00:00,1,3.75,3.75,3.75
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4516,2025-09-26 17:00:00,2025-09-26 17:00:00,1,4.75,4.75,4.75
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4517,2025-09-27 03:00:00,2025-09-27 03:00:00,1,0.25,0.25,0.25
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4518,2025-09-27 07:00:00,2025-09-27 08:00:00,2,1.0,0.75,0.5
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4519,2025-09-27 10:00:00,2025-09-27 10:00:00,1,0.25,0.25,0.25
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4520,2025-09-27 21:00:00,2025-09-27 21:00:00,1,3.75,3.75,3.75
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4521,2025-09-28 12:00:00,2025-09-28 12:00:00,1,0.25,0.25,0.25
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4522,2025-09-28 21:00:00,2025-09-28 21:00:00,1,3.25,3.25,3.25
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4523,2025-09-29 01:00:00,2025-09-29 01:00:00,1,0.25,0.25,0.25
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4524,2025-09-30 15:00:00,2025-09-30 16:00:00,2,4.25,3.5,2.125
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4525,2025-09-30 18:00:00,2025-09-30 18:00:00,1,1.0,1.0,1.0
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4526,2025-10-03 17:00:00,2025-10-03 17:00:00,1,0.25,0.25,0.25
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4527,2025-10-04 14:00:00,2025-10-04 14:00:00,1,11.0,11.0,11.0
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4528,2025-10-04 20:00:00,2025-10-04 20:00:00,1,9.5,9.5,9.5
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4529,2025-10-05 02:00:00,2025-10-05 04:00:00,3,4.5,3.75,1.5
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4530,2025-10-07 01:00:00,2025-10-07 03:00:00,3,10.0,7.0,3.3333333333333335
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4531,2025-10-07 13:00:00,2025-10-07 14:00:00,2,3.5,3.25,1.75
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4532,2025-10-07 17:00:00,2025-10-07 19:00:00,3,24.75,13.0,8.25
11206,Hyderabad,Charminar,Sardarmahal (zonal commissioner office),Circle-6 (Malakpet),17.360829,78.475945,4533,2025-10-13 07:00:00,2025-10-13 08:00:00,2,0.75,0.5,0.375
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4534,2025-03-22 02:00:00,2025-03-22 04:00:00,3,46.25,45.25,15.416666666666666
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4535,2025-04-03 18:00:00,2025-04-03 22:00:00,5,18.5,9.25,3.7
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4536,2025-04-04 04:00:00,2025-04-04 05:00:00,2,1.75,1.5,0.875
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4537,2025-04-18 19:00:00,2025-04-18 19:00:00,1,1.75,1.75,1.75
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4538,2025-04-19 08:00:00,2025-04-19 08:00:00,1,2.0,2.0,2.0
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4539,2025-05-21 20:00:00,2025-05-21 22:00:00,3,4.25,2.5,1.4166666666666667
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4540,2025-05-22 00:00:00,2025-05-22 02:00:00,3,5.25,4.5,1.75
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4541,2025-05-26 17:00:00,2025-05-26 19:00:00,3,15.5,11.75,5.166666666666667
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4542,2025-05-27 21:00:00,2025-05-28 00:00:00,4,45.75,34.0,11.4375
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4543,2025-05-28 23:00:00,2025-05-28 23:00:00,1,0.25,0.25,0.25
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4544,2025-05-29 17:00:00,2025-05-29 20:00:00,4,11.75,6.0,2.9375
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4545,2025-06-01 22:00:00,2025-06-01 22:00:00,1,0.25,0.25,0.25
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4546,2025-06-02 14:00:00,2025-06-02 14:00:00,1,0.25,0.25,0.25
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4547,2025-06-02 20:00:00,2025-06-02 20:00:00,1,0.25,0.25,0.25
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4548,2025-06-05 01:00:00,2025-06-05 02:00:00,2,3.5,3.25,1.75
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4549,2025-06-07 16:00:00,2025-06-07 16:00:00,1,0.75,0.75,0.75
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4550,2025-06-11 07:00:00,2025-06-11 07:00:00,1,0.25,0.25,0.25
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4551,2025-06-12 02:00:00,2025-06-12 04:00:00,3,4.75,2.75,1.5833333333333333
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4552,2025-06-12 06:00:00,2025-06-12 06:00:00,1,1.5,1.5,1.5
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4553,2025-06-12 08:00:00,2025-06-12 08:00:00,1,20.25,20.25,20.25
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4554,2025-06-12 10:00:00,2025-06-12 10:00:00,1,1.75,1.75,1.75
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4555,2025-06-12 22:00:00,2025-06-13 00:00:00,3,1.25,0.75,0.4166666666666667
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4556,2025-06-13 21:00:00,2025-06-13 21:00:00,1,11.5,11.5,11.5
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4557,2025-06-14 02:00:00,2025-06-14 02:00:00,1,0.25,0.25,0.25
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4558,2025-06-16 19:00:00,2025-06-16 20:00:00,2,2.25,1.5,1.125
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4559,2025-06-22 21:00:00,2025-06-22 21:00:00,1,0.5,0.5,0.5
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4560,2025-06-23 15:00:00,2025-06-23 15:00:00,1,1.0,1.0,1.0
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4561,2025-06-25 19:00:00,2025-06-25 19:00:00,1,0.25,0.25,0.25
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4562,2025-06-25 23:00:00,2025-06-26 00:00:00,2,1.5,1.0,0.75
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4563,2025-06-27 06:00:00,2025-06-27 06:00:00,1,0.25,0.25,0.25
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4564,2025-06-29 06:00:00,2025-06-29 06:00:00,1,0.25,0.25,0.25
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4565,2025-06-29 19:00:00,2025-06-29 23:00:00,5,2.5,1.0,0.5
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4566,2025-06-30 20:00:00,2025-07-01 05:00:00,10,15.25,5.25,1.525
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4567,2025-07-01 14:00:00,2025-07-01 14:00:00,1,0.25,0.25,0.25
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4568,2025-07-01 19:00:00,2025-07-02 03:00:00,9,32.0,11.75,3.5555555555555554
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4569,2025-07-02 12:00:00,2025-07-02 13:00:00,2,2.0,1.0,1.0
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4570,2025-07-02 17:00:00,2025-07-02 17:00:00,1,0.25,0.25,0.25
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4571,2025-07-03 12:00:00,2025-07-03 12:00:00,1,0.25,0.25,0.25
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4572,2025-07-04 07:00:00,2025-07-04 07:00:00,1,0.25,0.25,0.25
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4573,2025-07-04 18:00:00,2025-07-04 18:00:00,1,0.25,0.25,0.25
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4574,2025-07-05 18:00:00,2025-07-05 19:00:00,2,8.25,8.0,4.125
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4575,2025-07-07 11:00:00,2025-07-07 11:00:00,1,0.25,0.25,0.25
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4576,2025-07-08 16:00:00,2025-07-08 16:00:00,1,2.0,2.0,2.0
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4577,2025-07-11 16:00:00,2025-07-11 16:00:00,1,1.0,1.0,1.0
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4578,2025-07-18 02:00:00,2025-07-18 06:00:00,5,5.5,2.0,1.1
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4579,2025-07-18 13:00:00,2025-07-18 13:00:00,1,0.25,0.25,0.25
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4580,2025-07-18 15:00:00,2025-07-18 20:00:00,6,83.25,28.5,13.875
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4581,2025-07-18 23:00:00,2025-07-18 23:00:00,1,0.25,0.25,0.25
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4582,2025-07-20 17:00:00,2025-07-20 17:00:00,1,7.25,7.25,7.25
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4583,2025-07-21 02:00:00,2025-07-21 02:00:00,1,0.25,0.25,0.25
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4584,2025-07-21 15:00:00,2025-07-21 18:00:00,4,42.75,40.0,10.6875
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4585,2025-07-22 17:00:00,2025-07-22 19:00:00,3,6.25,3.75,2.0833333333333335
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4586,2025-07-22 22:00:00,2025-07-22 22:00:00,1,0.75,0.75,0.75
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4587,2025-07-23 00:00:00,2025-07-23 00:00:00,1,1.25,1.25,1.25
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4588,2025-07-23 02:00:00,2025-07-23 04:00:00,3,9.25,4.0,3.0833333333333335
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4589,2025-07-23 08:00:00,2025-07-23 08:00:00,1,0.5,0.5,0.5
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4590,2025-07-23 10:00:00,2025-07-23 12:00:00,3,3.0,1.5,1.0
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4591,2025-07-23 23:00:00,2025-07-24 01:00:00,3,9.0,4.5,3.0
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4592,2025-07-24 03:00:00,2025-07-24 05:00:00,3,0.75,0.25,0.25
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4593,2025-07-24 12:00:00,2025-07-24 13:00:00,2,0.5,0.25,0.25
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4594,2025-07-24 15:00:00,2025-07-24 22:00:00,8,10.25,5.0,1.28125
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4595,2025-07-25 13:00:00,2025-07-25 13:00:00,1,0.25,0.25,0.25
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4596,2025-07-25 16:00:00,2025-07-25 17:00:00,2,1.25,0.75,0.625
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4597,2025-07-25 19:00:00,2025-07-25 23:00:00,5,22.25,15.25,4.45
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4598,2025-07-26 02:00:00,2025-07-26 02:00:00,1,0.25,0.25,0.25
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4599,2025-07-26 05:00:00,2025-07-26 05:00:00,1,0.5,0.5,0.5
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4600,2025-07-26 10:00:00,2025-07-26 13:00:00,4,16.0,7.5,4.0
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4601,2025-07-27 03:00:00,2025-07-27 03:00:00,1,0.5,0.5,0.5
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4602,2025-07-30 19:00:00,2025-07-30 20:00:00,2,4.25,3.75,2.125
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4603,2025-07-31 11:00:00,2025-07-31 11:00:00,1,0.25,0.25,0.25
11513,Rangareddy,Rajendranagar,Rajendranagar (ARS),Circle-11 (Rajendranagar),17.324499,78.399328,4604,2025-08-01 19:00:00,2025-08-01 19:00:00,1,0.5,0.5,0.5
